Property code,Entity id,Device id,Temperature sensor id,Degreedays sensor id
99214,c364d710-3f04-42d1-8b7b-68a857291053,71997b98-4fb4-49ef-88b8-cc408687a163,1846f3fb-090a-4b1c-b7bb-9c4c202e00ce,f829ab6f-216a-4500-964c-1673c8a6ec6f
3265,202a1922-9d24-4a59-a366-3d37cd3a8c7c,e77b74d7-e718-4e0d-a3b7-dd117ccc73b1,5fe36b01-7c89-4e3d-9179-1501a4d975a9,496c6319-284a-4993-a16b-1de1d4e97c3f
3344,cd00f9cc-627d-4dc6-9335-a619dd64551f,a40a9e14-75a7-463f-8b16-fea6d66e7fcf,3efd0c12-c1ec-48ad-84fd-a66d4182cd0f,34f137b1-930d-41cd-844e-19e481194ddd
3266,6542ff4b-5bfe-48c3-a63a-93dc1c80b3a9,3400e458-7a18-4079-a312-d310656434f4,587d13dd-f4e8-4285-8443-6386ab47f744,4525fafa-384a-41cb-a210-59af9ff96fc7
3382,177f5f79-8dbd-4723-b536-390f0fff3b50,2de7d28c-1316-415f-8d1b-7c64ce20d463,58b8a45a-fe0b-4928-9fe3-1db178f3d01e,f2901da0-0201-4c9c-a30a-13a27ff7f9ea
3482,6957f3d4-4c1d-4df3-bc97-597b325c206b,fcb32ed6-4d90-47aa-a356-556c142c0518,da3b3b0e-0fa8-4e68-9cf6-07c66771d599,33300423-d362-43c2-9b76-7baeb63781df
3684,3b3a1618-21c1-4e9d-95ea-0cb57175c969,077db17b-1a51-47f5-8f9a-88f415a01bab,d509c235-b488-43a5-b0e6-da5184ca111c,fd2df6e7-2c75-49ce-b1d9-abce18a24204
3462,501cc334-6c9a-4453-9b4f-e1601c14e643,62d11381-226c-46a4-91fb-e03777709066,7c304e6b-3957-4862-974a-99a208415ec7,7500595c-3d60-4a38-8109-96c7ef2193fc
3590,f31909bb-a131-4e10-9830-aca6a50b386b,0983e829-1585-4bbc-8c59-8c2468df231c,d433e954-104a-4b78-b895-5a6157ace031,5aa39c93-4acb-447d-b465-00c1443f0f56
3488,5bf320e8-430d-45b1-9902-79ba7ab02c3e,2147dd56-b6d9-4203-8213-f964559b36af,1306719d-533e-436e-9800-1755b708cee5,81f972b6-4c7a-4b65-beef-36f00ae74a8f
3693,dd89506e-4a55-408e-879f-9dcaecf74557,cbfe389c-760e-4818-bcdd-4251162b7f57,2fdf68b9-388c-48fc-a5cd-7ddedc10a61c,9082fe07-cd2f-48df-839f-9f1250931ed1
3560,bdf473c4-d04d-466f-beef-4cb445dfb052,dbe9f23f-4855-4145-94e2-a6fa0c59d7c1,4a03a1cc-8512-4f10-8d3b-31a62345a4af,69fd64b8-ab46-498a-8713-5428a56da4b3
3696,7ac85967-47a8-45dc-8354-03c4b1489ea3,51b14093-eed9-4bf8-84bb-8820fb3a7782,87a92237-e1b1-40c0-82ae-86931d2a6efa,0443813b-8b4b-4285-bfe7-47330f398f45
